ProbeSet,Gene Symbol,Chr,Mb
10599324,Atp1b4,X,35.669444
10599333,Atp5l,9,44.721358
10599335,Mcts1,X,35.953835
10599342,6030498E09Rik,X,36.125957
10599346,Polr2k,X,36.322994
10599348,Gria3,X,38.754533
10599369,Xiap,X,39.424502
10599377,Stag2,X,39.50425
10599411,Sh2d1a,X,39.855739
10599416,Gm10483,X,39.88059
10599418,Affy_10599418,X,40.607223
10599420,Gm362,X,40.944451
10599422,1110059M19Rik,X,42.444081
10599425,Actrt1,X,43.682184
10599427,Affy_10599427,X,44.824985
10599430,Gm6480,X,45.077746
10599433,Rpl21,5,45.253522
10599435,Ocrl,X,45.265633
10599461,Calm2,X,45.363199
10599463,Xpnpep2,X,45.462052
10599487,Sash3,X,45.499704
10599496,Affy_10599496,X,45.583463
10599498,Utp14a,X,45.610085
10599514,Bcorl1,X,45.714764
10599530,Rab33a,X,45.872647
10599537,Slc25a14,X,45.976755
10599554,Rbmx2,X,46.048181
10599560,Affy_10599560,X,46.06516
10599562,Arhgap36,X,46.82374
10599576,Ppdpf,2,47.014015
10599579,Olfr1320,X,47.036681
10599581,2610018G03Rik,X,48.194613
10599595,Affy_10599595,X,48.397188
10599598,A630012P03Rik,X,49.92902
10599604,Ccdc160,X,50.144377
10599607,Rps2,17,50.251754
10599612,Phf6,X,50.265417
10599627,Hprt,X,50.341255
10599637,Fam122c,X,50.62661
10599648,Affy_10599648,X,50.66771
10599650,Etd,X,50.788095
10599654,Cxx1c,X,50.911099
10599658,Affy_10599658,X,50.972573
10599663,4930502E18Rik,X,51.028003
10599670,Affy_10599670,X,51.38453
10599673,Slxl1,X,52.480053
10599680,3830403N18Rik,X,53.389749
10599686,Zfp449,X,53.599577
10599693,Ncrna00086,X,53.627744
10599696,Ddx26b,X,53.708034
10599717,Affy_10599717,X,53.777919
10599719,Slc9a6,X,53.863031
10599736,Fhl1,X,53.984964
10599747,Gpr112,X,54.125738
10599773,Gpr112,X,54.166322
10599776,Brs3,X,54.296251
10599781,Htatsf1,X,54.306792
10599792,Vgll1,X,54.341283
10599802,Cd40lg,X,54.465273
10599810,Affy_10599810,X,55.24265
10599812,Zic3,X,55.283805
10599822,4930550L24Rik,X,56.172009
10599826,F9,X,57.252641
10599835,Affy_10599835,X,57.510729
10599837,Gm715,X,57.801194
10599839,Gm14661,X,58.060789
10599841,C230004F18Rik,X,58.369573
10599849,Gm4988,X,58.544047
10599853,Ldoc1,X,58.962789
10599855,Eif4e,X,59.038549
10599858,4933402E13Rik,X,59.540317
10599863,4931400O07Rik,X,59.721166
10599866,3830417A13Rik,X,61.426731
10599871,Affy_10599871,X,61.977628
10599874,Affy_10599874,X,62.053686
10599876,Ctag2,X,62.300819
10599880,Slitrk2,X,63.906334
10599884,Slitrk2,X,63.91228
10599886,Affy_10599886,X,63.981513
10599888,Affy_10599888,X,64.016557
10599893,Fmr1,X,65.93173
10599917,Fmr1nb,X,66.015014
10599925,Styx,X,66.074522
10599927,Aff2,X,66.613506
10599948,Gm6812,X,67.198475
10599951,CXorf40b,X,67.639088
10599956,Gm16407,X,67.653651
10599958,Gm6038,X,67.766223
10599960,Affy_10599960,X,68.024042
10599962,Mamld1,X,68.370714
10599972,Hnrnpa3,X,68.450546
10599976,Mtm1,X,68.463942
10599997,Mtmr1,X,68.617935
10600017,Hmgb3,X,68.809129
10600024,Gpr50,X,68.916942
10600027,Rpl30,X,69.048955
10600031,2610030H06Rik,X,69.062141
10600034,Gm1141,X,69.177777
10600044,Prrg3,X,69.211837
10600047,Fate1,X,69.218325
10600057,Cnga2,X,69.237214
10600065,Magea4,X,69.467356
10600067,Affy_10600067,X,69.857142
10600069,Gabrq,X,70.070775
10600080,Magea9-ps,X,70.114706
10600082,Nsdhl,X,70.16386
10600093,Zfp185,X,70.242373
10600114,Pnma3,X,70.310126
10600116,DXBay18,X,70.362386
10600122,Xlr3b,X,70.437555
10600131,Xlr4b,X,70.459688
10600144,F8a,X,70.473357
10600148,DXBay18,X,70.544371
10600150,Zfp275,X,70.587974
10600159,Zfp92,X,70.656435
10600169,Bgn,X,70.728962
10600180,Atp2b3,X,70.748425
10600205,Dusp9,X,70.88478
10600210,Slc6a8,X,70.918489
10600235,Abcd1,X,70.961936
10600247,Affy_10600247,X,70.998003
10600249,Plxnb3,X,71.002464
10600284,Srpk3,X,71.019761
10600301,Ssr4,X,71.032401
10600308,Affy_10600308,X,71.054756
10600310,Avpr2,X,71.118897
10600317,Opn1mw,X,71.372803
10600324,Rpl3,X,71.415992
10600326,Tktl1,X,71.422598
10600341,Emd,X,71.500178
10600349,Rpl10,X,71.516351
10600355,Snora70,X,71.517823
10600357,Taz,X,71.528089
10600372,B230340J04Rik,X,71.536362
10600377,Atp6ap1,X,71.542445
10600390,Gdi1,X,71.550351
10600403,Fam50a,X,71.558372
10600419,Plxna3,X,71.574438
10600453,Ikbkg,X,71.669951
10600471,Affy_10600471,UN,1.0
10600474,Affy_10600474,X,71.749363
10600476,Gm4989,X,71.812318
10600478,Olfr1325,X,71.839667
10600480,4930408F14Rik,X,72.050285
10600482,Affy_10600482,X,72.308698
10600485,Dkc1,X,72.341255
10600500,2810453I06Rik,X,72.38873
10600502,2810453I06Rik,X,72.389027
10600504,Fundc2,X,72.627654
10600512,Brcc3,X,72.662037
10600524,Vbp1,X,72.759652
10600529,Vbp1,X,72.969011
10600531,Affy_10600531,X,73.160557
10600533,Affy_10600533,X,73.442921
10600536,Gm4937,X,73.509645
10600539,Magea7-ps,X,73.592733
10600541,4930428D18Rik,X,73.638689
10600545,Hmgb1,X,74.701925
10600547,Tbl1x,X,74.756443
10600566,Affy_10600566,X,74.824826
10600568,Gm14744,X,75.23363
10600576,Gm14743,X,75.43269
10600581,4930480E11Rik,X,75.614982
10600584,Affy_10600584,X,75.636044
10600586,Fam47a-ps,X,75.983131
10600588,Affy_10600588,X,76.031264
10600593,Hnrnpa3,X,77.702076
10600597,Tmem47,X,78.31605
10600602,Affy_10600602,X,79.433021
10600604,Dmd,X,80.194242
10600685,1600014K23Rik,X,82.495025
10600688,Tab3,X,82.819361
10600698,5430427O19Rik,X,83.067284
10600703,1700072E05Rik,X,83.289538
10600707,Nr0b1,X,83.437114
10600710,Affy_10600710,X,83.516052
10600712,Affy_10600712,X,85.437956
10600714,Smek3-ps,X,85.975329
10600718,Sec61g,X,86.250775
10600720,Gm6027,X,87.308438
10600723,Gm14773,X,88.400533
10600726,Mageb1,X,88.577094
10600730,Gm5072,X,88.637839
10600733,Gm5072,X,88.725795
10600736,Mageb17-ps,X,88.870724
10600741,Gm5941,X,89.735288
10600744,Affy_10600744,X,89.839877
10600746,1700003E24Rik,X,90.401493
10600750,1700003E24Rik,X,90.428566
10600753,Affy_10600753,X,90.496813
10600755,Arx,X,90.531861
10600763,Gm6985,X,90.883954
10600765,Pcyt1b,X,90.900202
10600777,AU015836,X,91.213671
10600781,Gm4990,X,91.226408
10600786,Klhl15,X,91.480269
10600797,Apoo-ps,X,91.612493
10600810,Gm9009,X,91.861139
10600814,Gspt2,X,91.881408
10600819,Zxdb,X,91.971283
10600821,Rpl13-ps5,X,92.035056
10600823,LOC675747,X,92.753685
10600825,Zc3h12b,X,92.907017
10600836,Msn,X,93.291384
10600852,mir-223,X,93.435305
10600857,Heph,X,93.6508
10600884,Rpl17,X,93.680211
10600886,Gpr165,X,93.90878
10600892,Pgr15l,X,94.267935
10600899,Pgr15l,X,95.021745
10600901,Ar,X,95.345089
10600911,Yipf6,X,96.13312
10600921,Stard8,X,96.238004
10600936,Efnb1,X,96.331469
10600947,Tmem28,X,97.016408
10600953,Eda,X,97.170945
10600969,mir-676,X,97.576436
10600971,Otud6a,X,97.624352
10600973,Igbp1,X,97.689684
10600980,Dgat2l6,X,97.720177
10600988,Awat1,X,97.769168
10600994,Arr3,X,97.800895
10601011,Kif4,X,97.821076
10601044,Gdpd2,X,97.925279
10601062,Dlg3,X,97.963062
10601084,Affy_10601084,X,98.201168
10601086,Affy_10601086,X,98.201234
10601088,Gm9078,X,98.257594
10601091,Foxo4,X,98.449867
10601099,Med12,X,98.4696
10601150,Affy_10601150,X,98.491682
10601152,Nlgn3,X,98.494549
10601161,Gjb1,X,98.572676
10601164,Nono,X,98.625025
10601178,Itgb1bp2,X,98.644448
10601192,Taf1,X,98.728161
10601235,Ogt,X,98.835403
10601264,Tpt1,X,98.963874
10601266,8030474K03Rik,X,98.991023
10601270,Gm10456,X,99.266882
10601272,Pin4,X,99.314804
10601277,LOC676150,X,99.850998
10601280,Dmrtc1b,X,99.903243
10601285,Dmrtc1c,X,99.998302
10601296,Pabpc1l2b-ps,X,100.209124
10601298,Cdx4,X,100.516737
10601303,Chic1,X,100.551842
10601312,Gm10454,X,100.589311
10601314,Tsx,X,100.609806
10601322,Affy_10601322,X,100.793107
10601324,Zcchc13,X,100.825925
10601326,Uprt,X,101.6783
10601328,Uprt,X,101.691085
10601335,2610029G23Rik,X,102.275114
10601343,Magee1,X,102.315735
10601347,Cypt2-ps,X,102.695111
10601350,Fgf16,X,102.95988
10601354,Affy_10601354,X,103.015225
10601356,Cox7b,X,103.211039
10601360,Atp7a,X,103.222656
10601385,Tlr13,X,103.338614
10601390,Pgk1,X,103.382463
10601404,Gm5127,X,103.778525
10601412,Lpar4,X,104.115974
10601416,P2ry10,X,104.283831
10601421,A630033H20Rik,X,104.344954
10601424,Gpr174,X,104.451365
10601430,4933401B06Rik,X,104.737815
10601433,Tbx22,X,104.863303
10601447,Fam46d,X,105.065668
10601449,Sh3bgrl,X,106.290746
10601456,Gm6377,X,106.392128
10601459,Pou3f4,X,108.009804
10601461,Cylc1,X,108.305797
10601466,Tex16,X,109.207129
10601471,Gm5393,X,109.415805
10601473,Apool,X,109.424967
10601484,2010106E10Rik,X,109.608883
10601492,Zfp711,X,109.714135
10601503,Dach2,X,110.411865
10601519,Klhl4,X,111.588129
10601531,Ube2dnl,X,112.018621
10601534,4930524E20Rik,X,112.021191
10601537,LOC635086,X,112.102759
10601539,Affy_10601539,X,113.459346
10601541,Cpxcr1,X,113.562553
10601545,Affy_10601545,X,113.772683
10601547,Affy_10601547,X,113.78242
10601549,Affy_10601549,X,113.862436
10601551,Gm16373,X,114.000487
10601553,Gm14920,X,114.128366
10601555,Tgif2lx1,X,115.540844
10601559,Affy_10601559,X,116.526861
10601561,Pabpc5,X,117.040805
10601565,Affy_10601565,X,117.228584
10601567,Gapdh,6,125.11205
10601569,Pcdh11x,X,117.403868
10601578,Affy_10601578,X,118.07132
10601581,Trim5,7,119.027073
10601583,Mthfd2l,X,119.461297
10601585,Affy_10601585,X,119.565977
10601588,3110007F17Rik,X,120.217168
10601593,Rps12,X,120.398653
10601595,3110007F17Rik,X,120.695309
10601598,3110007F17Rik,X,120.907274
10601601,Rps12,X,121.070883
10601603,Gm382,X,123.574504
10601607,4921511C20Rik,X,123.928825
10601610,LOC100044428,X,124.796738
10601612,Atrn,X,125.085595
10601616,Diap2,X,126.284332
10601648,Tnmd,X,130.385547
10601659,Srpx2,X,130.443235
10601673,Cstf2,X,130.593752
10601691,Arl13a,X,130.722142
10601701,Tmem35,X,130.829764
10601705,Cenpi,X,130.842694
10601729,Drp2,X,130.939376
10601753,Gm16410,X,131.023909
10601755,Rpl36a,X,131.120228
10601760,Hnrnph2,X,131.135798
10601764,Affy_10601764,X,131.146712
10601768,Armcx4,X,131.227856
10601771,Armcx1,X,131.252509
10601778,Armcx3,X,131.291136
10601786,Pramel,X,131.807158
10601790,Pramel3,X,131.836851
10601797,Gm5128,X,131.907823
10601805,Gm5128,X,131.968374
10601813,AV320801,X,132.029127
10601819,Gprasp1,X,132.277231
10601834,Gprasp2,X,132.373595
10601844,Bhlhb9,X,132.423441
10601846,2900062L11Rik,X,132.528363
10601848,6530401D17Rik,X,132.567906
10601850,Bex4,X,132.673584
10601854,Wbp5,X,132.779619
10601857,Ngfrap1,X,132.804866
10601861,Affy_10601861,X,132.812044
10601863,Gm7966,X,132.862874
10601865,Gm7973,X,132.87472
10601867,Kir3dl1,X,133.052538
10601874,Tceal3,X,133.200999
10601878,Tceal1,X,133.242571
10601880,BC065397,X,133.276321
10601882,BC065397,X,133.300146
10601888,Plp1,X,133.357315
10601901,1700014N06Rik,X,133.461864
10601903,Zcchc18,X,133.527694
10601915,Fam199x,X,133.584168
10601922,Affy_10601922,X,133.64491
10601925,Affy_10601925,X,133.685348
10601927,Il1rapl2,X,134.106088
10601942,Nrk,X,135.449044
10601973,4930513O06Rik,X,135.620782
10601978,4933428M09Rik,X,135.714027
10601980,Mum1l1,X,135.74771
10601988,Trap1a,X,135.868222
10601993,D330045A20Rik,X,136.014982
10602009,Rnf128,X,136.145159
10602020,Tbc1d8b,X,136.259719
10602033,Cldn2,X,136.335367
10602038,E230019M04Rik,X,136.597418
10602044,Frmpd3,X,136.91651
10602062,Prps1,X,136.991152
10602068,Mid2,X,137.199495
10602081,Vsig1,X,137.442159
10602090,Atg4a,X,137.491456
10602105,Col4a5,X,137.909962
10602164,Rbbp7,X,138.645192
10602166,Nxt2,X,138.648764
10602173,Gm5643,X,138.73212
10602176,Gm7123,X,138.847298
10602178,Gm15031,X,138.85987
10602180,Rian,X,139.115959
10602192,Rian,X,139.173543
10602196,Rgag1,X,139.534137
10602198,Pak3,X,139.953254
10602221,Tmem135,7,96.4397
10602223,Alg13,X,140.752546
10602251,Gm15070,X,140.908428
10602253,Affy_10602253,X,141.282226
10602255,Zcchc16,X,141.553631
10602258,Affy_10602258,X,143.367228
10602261,Htr2c,X,143.397056
10602269,mir-448,X,143.592753
10602271,Affy_10602271,X,144.155074
10602277,Ott,X,144.224271
10602284,Ott,X,144.427567
10602293,Ott,X,144.623063
10602300,Ott,X,144.756747
10602307,Ott,X,145.098172
10602327,Luzp4,X,145.343237
10602332,Ott,X,145.532495
10602341,Ott,X,145.88216
10602350,Gm10439,X,146.029144
10602359,Ott,X,146.219016
10602367,Ott,X,146.401708
10602372,Alas2,X,146.981988
10602385,Pfkfb1,X,147.024464
10602401,Fgd1,X,147.481776
10602426,Affy_10602426,X,147.600268
10602428,Wnk3-ps,X,147.632683
10602454,Fam120c,X,147.778766
10602472,Affy_10602472,X,147.819037
10602474,Phf8,X,147.955724
10602499,Affy_10602499,X,148.212214
10602501,Huwe1,X,148.23787
10602586,let-7f-2,X,148.346889
10602588,mir-98,X,148.347757
10602590,Affy_10602590,X,148.379911
10602592,Hsd17b10,X,148.436424
10602599,Smc1a,X,148.450971
10602625,Iqsec2,X,148.613552
10602644,Kdm5c,X,148.667815
10602675,Affy_10602675,X,148.867305
10602677,Gpr143,X,149.216529
10602688,Usp51,X,149.443056
10602690,Foxr2,X,149.553329
10602692,Rragb,X,149.574524
10602704,Klf8,X,149.672588
10602716,Ubqln2,X,149.932774
10602719,Cypt3,X,149.993136
10602722,Spin2,X,150.266836
10602725,4930542N07Rik,X,150.916545
10602729,Affy_10602729,X,151.145801
10602731,Gm8578,X,151.208993
10602733,Affy_10602733,X,151.413882
10602735,Affy_10602735,X,151.481153
10602737,Affy_10602737,X,151.589729
10602739,Acot9,X,151.697053
10602744,Gm15155,X,152.735482
10602749,4930503H13Rik,X,152.973694
10602754,Affy_10602754,X,153.488498
10602756,Smpx,X,154.13705
10602765,Klhl34,X,154.256377
10602770,Gm8659,X,154.588295
10602772,Rps6ka3,X,155.694052
10602795,Eif1ax,X,155.810164
10602805,Mtap7d2,X,155.852672
10602825,Affy_10602825,X,155.887213
10602827,A830080D01Rik,X,155.9706
10602840,Sh3kbp1,X,156.06534
10602865,Pdha1,X,156.439958
10602893,Affy_10602893,X,156.474253
10602896,Gpr64,X,156.828657
10602925,Phka2,X,156.940139
10602964,Affy_10602964,X,157.02455
10602966,Rs1,X,157.205945
10602975,Affy_10602975,X,157.427795
10602977,Scml2,X,157.555125
10603000,Rai2,X,158.155559
10603003,Affy_10603003,X,158.55217
10603005,LOC676160,X,158.789569
10603009,Uba52,X,159.004748
10603011,Rbbp7,X,159.198365
10603023,Affy_10603023,X,159.282857
10603026,Ctps2,X,159.339219
10603051,Ap1s2,X,160.347092
10603059,Tmem27,X,160.528119
10603066,Ace2,X,160.578412
10603087,Pir,X,160.707369
10603099,Figf,X,160.81148
10603109,Piga,X,160.857748
10603116,Asb11,X,160.874926
10603125,Asb9,X,160.935835
10603135,Fancb,X,161.418634
10603147,Gemin8,X,162.608427
10603151,Gpm6b,X,162.676904
10603166,Trappc2,X,162.878687
10603172,Rpl7a,X,163.292133
10603175,Affy_10603175,X,164.214382
10603177,Rpl29,X,164.804396
10603180,Chchd5,X,164.98398
10603182,Arhgap6,X,165.233031
10603206,BC022960,X,165.806837
10603208,Mid1,X,166.123182
10603228,Affy_10603228,X,3.031607
10603230,4930408F14Rik,X,3.076819
10603232,Gmcl1l,X,3.241681
10603237,Gmcl1l,X,3.461378
10603242,4930408F14Rik,X,3.546336
10603245,Affy_10603245,X,3.78706
10603247,Affy_10603247,X,4.839642
10603249,Mycs,X,5.044748
10603252,Larp4,X,5.276845
10603254,Larp4,X,5.277916
10603256,Gm14451,X,5.446801
10603262,AU022751,X,5.658341
10603266,Nudt10,X,5.745814
10603270,Bmp15,X,5.89124
10603275,Ccnb3,X,6.556774
10603289,Clcn5,X,6.736599
10603302,mir-500,X,6.814809
10603304,mir-501,X,6.818369
10603306,mir-362,X,6.819108
10603308,mir-188,X,6.825115
10603310,mir-532,X,6.825528
10603312,Usp27x,X,6.948402
10603316,2010204K13Rik,X,6.988943
10603321,Affy_10603321,X,7.124474
10603323,Ppp1r3f,X,7.136076
10603328,Ccdc22,X,7.170936
10603346,Plp2,X,7.245072
10603354,Magix,X,7.251753
10603362,Ccdc120,X,7.30884
10603373,Pqbp1,X,7.471646
10603382,Eras,X,7.501402
10603387,Hdac6,X,7.507246
10603417,Gata1,X,7.536386
10603425,Glod5,X,7.581327
10603431,Suv39h1,X,7.63843
10603440,Was,X,7.658579
10603453,Wdr13,X,7.700427
10603469,Rbm3,X,7.717193
10603478,Tbc1d25,X,7.731605
10603485,Ebp,X,7.762455
10603492,Porcn,X,7.770975
10603508,Ftsj1,X,7.815794
10603525,Ssxb2,X,8.031469
10603533,Ssxb3,X,8.160533
10603538,Ssxb1,X,8.16882
10603541,Affy_10603541,X,8.518978
10603543,Fthl17,X,8.553015
10603545,Fthl17,X,8.563066
10603547,Gm6829,X,8.904834
10603549,Hmgcs2,3,98.109701
10603551,Cybb,X,9.013154
10603567,Dynlt3,X,9.231393
10603573,Sytl5,X,9.50986
10603583,Srpx,X,9.615103
10603598,Rpgr,X,9.735345
10603618,Affy_10603618,X,10.274058
10603620,Affy_10603620,X,10.285386
10603623,Gm14473,X,10.442257
10603625,Affy_10603625,X,10.597638
10603627,Bcor,X,11.613863
10603649,Affy_10603649,X,12.034015
10603651,1810030O07Rik,X,12.23201
10603659,Med14,X,12.252497
10603698,Gm1549,X,12.605226
10603700,Affy_10603700,X,12.792828
10603702,Llph,X,12.795336
10603704,Affy_10603704,X,12.910464
10603706,Med4,X,12.954992
10603708,Cask,X,13.098173
10603736,Rnu2,X,13.892527
10603738,4930403L05Rik,X,14.687711
10603742,Affy_10603742,X,15.262411
10603744,Affy_10603744,X,15.473789
10603746,Maob,X,16.286408
10603764,Ndp,X,16.462647
10603768,Efhc2,X,16.709262
10603785,Fundc1,X,17.13369
10603791,Gm5073,X,17.490105
10603794,Affy_10603794,X,17.90057
10603796,4930578C19Rik,X,17.995553
10603803,LOC280487,X,18.34616
10603805,mir-221,X,18.72342
10603807,Mir222,X,18.724019
10603809,Gm14636,X,18.735886
10603811,BC049702,X,19.056542
10603814,Slc9a7,X,19.682881
10603833,Usmg5,X,20.158264
10603835,Affy_10603835,X,20.191652
10603837,Ndufb11,X,20.192452
10603841,Affy_10603841,X,20.377458
10603843,Syn1,X,20.437637
10603860,Cfp,X,20.502661
10603870,Elk1,X,20.510521
10603878,Uxt,X,20.528791
10603881,Zfp182,X,20.606065
10603887,Zfp300,X,20.656276
10603894,Affy_10603894,X,22.016233
10603896,Klhl13,X,22.796397
10603909,Gm4985,X,23.534828
10603911,Affy_10603911,X,23.984302
10603914,Gm10058,X,24.051657
10603926,Gm10486,X,24.330288
10603936,Gm5168,X,25.455339
10603953,Gm5169,X,25.714307
10603962,Gm10486,X,26.671423
10603964,Gm10486,X,26.79916
10603973,Gm10486,X,27.085278
10603975,Gm10486,X,27.228273
10603984,Gm10486,X,27.441585
10603986,Gm10486,X,27.574949
10603995,Gm10486,X,27.761295
10603997,Gm10486,X,27.889231
10604006,Gm10486,X,28.093255
10604008,Gm10486,X,28.236043
10604017,Gm10486,X,28.441836
10604019,C4orf3,3,28.71825
10604021,Gm10486,X,29.795579
10604023,Gm10486,X,29.924781
10604032,Affy_10604032,X,30.637294
10604036,Affy_10604036,X,33.949605
10604038,Akap17b,X,34.15475
10604046,C330007P06Rik,X,34.364025
10604053,Nkrf,X,34.427535
10604057,Sept6,X,34.45224
10604072,Rpl39,X,34.622515
10604076,Snora69,X,34.622907
10604078,Upf3b,X,34.631675
10604094,Akap14,X,34.690693
10604100,Ndufa1,X,34.727583
10604106,Gm9,X,34.748497
10604111,Rhox1,X,34.753799
10604119,Rhox4g,X,34.78146
10604124,Rhox4f,X,35.017402
10604129,Rhox3f,X,35.037825
10604135,Dppa3,X,35.039863
10604139,Affy_10604139,X,35.046712
10604141,Affy_10604141,X,35.08174
10604143,Gm6310,X,35.090873
10604148,Rhox8,X,35.227953
10604154,Rhox9,X,35.252272
10604157,4930525M21Rik,X,35.367085
10604159,4930430D24Rik,X,35.391376
10604165,Rhox11,X,35.429771
10604169,Rhox12,X,35.457239
10604175,Fam70a,X,35.54975
10604187,Lamp2,X,35.754536
10604199,Cul4b,X,35.886427
10604226,C1galt1c1,X,35.983962
10604230,Ap3s1,X,36.038766
10604232,Affy_10604232,X,36.658554
10604234,Gm7189,X,37.353959
10604236,Affy_10604236,X,37.360314
10604240,Rpl17,X,37.490185
10604242,Gm5385,X,38.646641
10604245,Affy_10604245,X,39.095701
10604248,Thoc2,X,39.148558
10604290,Gm5135,X,39.276432
10604292,Odz1,X,39.885557
10604327,Dcaf12l2,X,41.718635
10604333,Dcaf12l1,X,42.139747
10604337,Dcaf12l1,X,43.139458
10604340,Affy_10604340,X,43.148538
10604342,Gm4987,X,43.809064
10604344,Affy_10604344,X,44.733607
10604347,Smarca1,X,45.162547
10604375,Apln,X,45.378323
10604380,Zdhhc9,X,45.525146
10604393,Elf4,X,45.766416
10604403,Elf4,X,45.815932
10604405,Aifm1,X,45.828121
10604424,Zfp280c,X,45.894799
10604447,Gpr119,X,46.021156
10604449,Gm7219,X,46.24305
10604451,Enox2,X,46.363699
10604470,Olfr1321,X,47.080121
10604473,Igsf1,X,47.135721
10604497,Olfr1322,X,47.238646
10604499,Olfr1323,X,47.362483
10604501,Hnrnpf,X,47.678694
10604503,Olfr1324,X,47.778608
10604505,6720401G13Rik,X,47.916302
10604508,Frmd7,X,48.245822
10604523,Rap2c,X,48.357083
10604528,Mbnl3,X,48.466671
10604542,Hs6st2,X,48.740389
10604551,Usp26,X,49.107136
10604557,1700080O16Rik,X,49.321872
10604564,Gpc4,X,49.405889
10604576,Gpc3,X,49.625603
10604585,mir-717,X,49.775584
10604587,mir-363,X,50.09487
10604589,mir-92a-2,X,50.095015
10604591,mir-19b-2,X,50.09516
10604593,MIr20b,X,50.09529
10604595,mir-106a,X,50.09568
10604597,Rps17,X,50.125467
10604599,Affy_10604599,X,50.135871
10604602,mir-450b,X,50.401174
10604604,mir-450a-1,X,50.401331
10604606,mir-450a-2,X,50.401476
10604608,mir-542,X,50.40258
10604610,Mir351,X,50.406432
10604612,mir-503,X,50.407161
10604614,mir-322,X,50.407432
10604616,Plac1,X,50.423173
10604620,Fam122b,X,50.596602
10604630,Mospd1,X,50.697775
10604633,Cxx1b,X,50.945665
10604637,Cxx1b,X,50.972354
10604641,AW822252,X,51.01971
10604643,1700013H16Rik,X,51.046078
10604653,Zfp36l3,X,51.077225
10604656,Xlr,X,51.080295
10604661,Gm1862,X,51.186788
10604663,Hmgb1,X,53.128239
10604665,Affy_10604665,X,53.145713
10604669,Affy_10604669,X,53.204235
10604671,Affy_10604671,X,53.408705
10604674,Gm773,X,53.443004
10604682,Gm648,X,53.797051
10604687,Mmgt1,X,53.838689
10604694,Mtap7d3,X,54.05104
10604713,Arhgef6,X,54.484664
10604735,Rbmx,X,54.639535
10604743,Snord61,X,54.644626
10604745,Gpr101,X,54.749845
10604749,Affy_10604749,X,55.611129
10604751,Fgf13,X,56.315316
10604761,mir-504,X,56.350833
10604763,Arpc1b,X,57.298288
10604765,Mcf2,X,57.309133
10604799,Atp11c,X,57.476464
10604832,mir-505,X,57.647578
10604834,Affy_10604834,X,57.959445
10604837,Sox3,X,58.145253
10604840,Gm7076,X,58.159887
10604842,Affy_10604842,X,58.225308
10604844,Sms,X,60.02876
10604846,Gm6754,X,60.287369
10604850,Affy_10604850,X,61.300729
10604853,Slitrk4,X,61.522619
10604859,Affy_10604859,X,62.003576
10604861,Affy_10604861,X,62.384533
10604864,4930447F04Rik,X,63.556536
10604867,Mir471,X,64.04577
10604869,mir-463,X,64.052398
10604871,Mir470,X,64.067126
10604873,mir-465c-1,X,64.079129
10604875,mir-465c-1,X,64.085691
10604877,mir-465a,X,64.092227
10604879,Gm6783,X,64.222414
10604882,Affy_10604882,X,64.422833
10604885,4933436I01Rik,X,65.173039
10604889,mir-201,X,65.241271
10604891,mir-547,X,65.241549
10604893,Gm4910,X,65.569127
10604895,Gm10474,X,65.921734
10604897,Affy_10604897,X,65.937323
10604899,Gm6812,X,66.14555
10604902,Affy_10604902,X,66.202739
10604904,Rps6,X,66.858671
10604906,Ids,X,67.596244
10604918,4930567H17Rik,X,67.647076
10604922,BC023829,X,67.712935
10604930,LOC100044102,X,67.792577
10604932,Cd99l2,X,68.67324
10604944,Gabre,X,69.502771
10604954,mir-224,X,69.50637
